Order_id,Customer_City,Customer Remarks
136797dd-1c78-4e02-9e2a-68aebd1cdd79,,Nice performance 
4c62d0c9-c117-4204-a46f-7c9ea6ec51b7,,Thanks so much
0727f689-84be-48bb-b169-e512e707c0dd,,
52d5c0a5-4ec3-4e84-ad91-1ca8b938a2b2,LUDHIANA,Try to understand the customer concern and provide resolution according. But CE not able to listen 
aa1f3d83-a5c1-40c4-8a3f-c161c81cbd26,,
77d99305-a804-4701-972b-358be62352bd,,
9de58c0d-b2b9-405a-b617-8347453f6ce1,,Thanks for Shopzilla team
616ff98c-4db8-4755-993e-a79a7b435a28,,Good
1bbf1926-a92e-4aec-af34-6bb1c775b7fd,PERUNDURAI,  support not good 
2b122a76-5136-42ed-b668-079f237eac9f,,
6a97c3fa-d6fb-4667-b5f5-236b70193065,,
58742c4e-fa49-4746-a56e-f31418bb2819,,Thank you 
4422233e-5b75-477b-8fa8-d000df7a87c8,,
2601d536-5369-4142-bbc7-bcb5b9be134a,,
e01bf608-5e24-4a4f-b1b6-9c62d271b370,ZUARINAGAR,Very good 
d6c5282e-12dd-4e3f-a65e-aa083ffe2560,KOLKATA,
09dae4a5-7d61-4c39-9248-aed8071c79dc,,
3f03f38b-03ac-4de5-aa23-d7d27847e024,,
f14f45a8-bcc9-4415-afbe-b821f62b3d77,,
dcb72107-f6bb-4cd3-a181-0b968431eac7,,Good
0dcf4852-4134-43a4-a347-116093085013,,No   customer support
69a83eb9-f7de-4825-8c4a-4679ab04db4b,,
852c835d-9b98-4162-9fd3-562520a10bed,,
71f1541e-ca9c-4c51-b8c0-b343eed4cacc,,
998f30b4-ece5-4426-b231-159a0745450c,,
7c4847dc-b592-4e7f-b02e-4106262c8643,,Please support costumer required
9b10984d-a1e4-4d45-af14-4e618cc70530,FAIZABAD,My issue is resolved 
1c04627d-95f1-497d-8006-7de8aebb4282,,
aa825cb4-62a0-4e66-90d7-c4cdc668c2e4,,
8dcce40b-a9d7-4a3a-8ee3-e71d951eb15b,,Good executive manner 
4b9a964d-2cad-4aaa-8f2a-b0a7539effd4,,
46dfc9a1-6317-4531-ad4a-7f57d0bbcfdf,,
9995bbc1-afe6-4f7b-b65c-7a2ddcb9bb2d,,
4d8f394f-a059-445d-a8f7-c823a86ad3fd,JAIPUR,
64a17214-8741-402b-80d9-065607ff90d0,,Minor error in service of Shopzilla nothing else... ...we love your service Shopzilla ....thnk u 
233150aa-1693-4366-bc1b-4fe2ad57dd3a,ANANTNAG,
c9819e84-a6e2-4ffd-98f5-a48a884097b2,,
d2a9a82e-b267-46ad-8704-a6ff0da72260,SIKAR,Best quality 
123d0596-499f-459f-b58a-a10ae2c65891,,The Shopzilla support is nice
b3a00401-ec84-4f26-9560-58d0c1185800,,That is so best
aad1413c-7e42-4fe7-88da-a9de8259eec5,,
3b2cc45a-70e9-4e01-8a33-999e2196f9a5,,"Sir, did not deliver open box delivery, only otb based delivery, send different item. Thanks"
e5ad38be-d701-4aa8-a3d3-84d1b7a16412,,
5bc35679-172b-426f-88ed-3742aeb50ab8,,Give a call back from you end with the resolution 
b3c26260-dd8c-4b12-9bc4-8d9bec00e6de,Vinukonda,
face4184-a94c-4a7a-9562-9149c6930070,,My problem solve very good job thanks for u
3b0061d9-428e-4ae4-96e3-dd3d62b418be,,
a6511c7f-4760-485d-b5eb-aa9abb5eeaff,,
d88df452-dfc2-4c09-9b34-5f62b056e972,,  good
b98ff4da-a839-4592-b788-f0d380d49243,,
859b3d9e-2226-4c9a-852f-ff05c22e9c43,, Good ??
2d83527c-1388-46da-94b5-fa4393c447cd,,
d7ca6b2c-5068-4675-a261-ebb2bf1acaee,,Gudjob
15e15539-a59d-419d-83a1-cef156b5d26c,,
de236769-a5c9-4e24-9792-d5bc4130681e,,
6c0888cc-4ebd-41f4-baea-ce438cdf1dd4,BARABANKI,
371724b9-1d02-4787-b2ef-71addc7421e6,,
7acc428d-814c-4ba4-b7e4-8ac9660e758f,,
ca0faeeb-7dc6-433f-bdca-44d77002ada0,,
5aaf75e4-478d-46b1-b13b-f7fb6e4208db,,
7a113de0-5ef4-446c-be38-965954c46027,,
99caaaac-6f19-49f0-b94f-d83ea234d5e1,,
b002a234-e0a2-4495-af5a-241913d3e6ad,,
4cb6decf-f182-4957-8c2d-e3791f290e01,,
5286f068-b123-46f8-b5d5-f9ce4735c012,,I didnt get any solution from Shopzilla
fd0d2939-863d-4a14-b0ec-764f58681da8,,
769d900b-cfa6-4603-a5bc-c0b9e6c6c15e,,
59158053-1ad6-49a4-8ceb-2e9cdcb0c949,,Not resolved my issues.
390dfd95-e2d3-4ec5-a726-dea13082d265,,
1fc425e2-ac83-47a6-ba2f-c8fb0de5367b,,
3ef422ee-99a4-4944-982a-ae22a141efd1,,
c6ece4e0-1f45-47df-901c-d6cc2589fd98,,Good 
7ad7f7a2-ed8a-4404-9c61-848f92dc05f3,,Thanks 
94309a94-ad81-4187-b778-d9624254a9d5,,
d73c6e19-a6a0-4a38-9020-484d4d9c4dde,,
133d3c23-90a5-4c87-8d49-003bedeb4c2c,,Worst experience ever .Please add Zero also before 1
4715252a-f2ac-41a5-af20-d78e24e8aa83,,
dacf10d7-8feb-419b-b9fb-e50b4acbd3d2,,
7165b8e3-f2f8-4033-afaf-bceebc2fad7f,,Very Good??????
09a990ab-09f5-4009-9ead-21493bfc7ec3,,Nice to talk with the executive 
a3ccf770-713d-424f-84a6-6c9ba5b4dea6,,Good
b3dfb313-3eca-4b53-885f-9aeed8bb79ba,,Do not same products deliver in imege Shopzilla
83ebf28f-990e-4e80-a47f-19131d178bd9,,
7c12a0b3-57c3-4bc5-97ec-d7826ee565bf,CHITTOOR,Please stick to Shopzilla policies
9f990696-8754-47fe-b826-7f94a4360d83,,Do resolution fast 
a787f866-dd3c-4774-8366-f47d1a963e3d,,Thank you
1a953f08-6c5b-42b3-9467-df4fb7d7e47c,,
e266fe13-d84f-46f9-b326-206b56d813e7,,Good nature full help & support ????????
1bd7d979-71ef-499a-9658-883ffae24eb3,,osm conversation sir
5ebd1159-3290-4d81-90af-bba4e49e3fa5,,Very cooperative as always 
8bfb879b-057a-4034-9b71-cf6bd622e309,,
292a39d8-4c24-4bd9-af22-a2c0bd6044b0,,
793451e7-e2ef-4b7a-a28c-584301edc80d,,
8fc19668-a8c6-4481-a3b3-d31527da01d0,,Yes nice solution with my problem by customer care service thanks
d18cd3d1-2d3b-4579-8846-529f894753ec,,
3bfdb5ba-97df-455d-a2c1-27630eeedde7,,
5fbf9b6e-9c68-47a5-b9ec-3be321ed06f4,,I have very good experience with the Shopzilla representative.Also good information passed and helping me.Thanks
bc9cf420-97cf-455e-99b4-527363a0880d,,
2f36b4cb-ac45-4b7e-9591-2fd24d28a13a,RAJAHMUNDRY,
36b14d61-c770-4aa0-a9b2-2fb195c567ff,,Some short of policy which is not favourable for us while we buy a product only by the udates availableon in your portal. Since we are your longterm trusted customer like us. Its really need to be improved 
8115d75d-65dc-4cc7-a86c-e420efad280f,,
75e27629-49f8-4b9f-b29f-d87769ec009d,,
813b3966-a2fc-4f86-8cc8-9fac1d67cc29,,
5fb0eadf-1ed9-41c9-a26a-d657c9a845a9,JAUNPUR,
306388ec-960a-483a-a3b4-0816ab97edd7,,
65d5f273-dd0b-4e49-8b8b-c4938f5860aa,,
b36b7390-09a3-49a1-a203-02c8398e61ec,,CLOSE YOUR BUSINESS BECAUSE YOUR SERVICES ARE NOT GOOD. YOU  DONT HAVE TIME MANAGEMENT.
deddc626-64fc-4f45-abe2-ed5c5ab8ff41,,
c0622121-b875-4585-af69-86642ea3d8d6,,Good people
5bf867b4-0734-4462-a445-81ddf9cd94c0,,
096fefba-3a6a-4983-a2ac-f51f839f8d38,,
6430cad7-1e46-4eb9-8b5e-86fe8cd3fe8c,GUNDUGOLANU,
35c32cc7-8fd4-4b28-81b9-f41fb67fe67f,,Communication 
21f1bf7a-80db-407f-b8c0-b9d7cbf9dd48,,The way talking with customer is gud thank you 
a95bc8b6-d489-476a-aaf8-eb7f9a0bc8aa,,Rufund policy 
8a213f1a-8ecc-4013-91d4-38e216661d89,,
cb9ac180-d207-4955-8698-246e0cd69224,,No
978934ca-ce73-4022-acf9-46e9991c4e6e,,Clear policy 
734ce35c-1578-441b-923a-5b64fcde9b0d,,
2b0da174-311c-46b1-a3d9-3aa1d50ed4c5,SUNDARGARH,Quick solve
6ba59e06-96f3-4b90-b56c-da2dfd212852,NEW DELHI,Good
fbbfabe0-0b4f-47b2-ba00-d4aaaeeed2fe,SHIRPUR,
9ee2d31d-772a-4d14-b7d3-1f00e30ac9e7,,
3fca4a53-4e8f-44e0-9aa6-c78c7f7b3c86,,
4cd4e91a-a250-4f4a-89cc-9d525bb59bce,,
7cc638a3-6273-4e2a-86ea-60436df6c0b9,,
19754fc5-57e8-4c77-8d30-b495b762c713,,
7f4ac5db-580a-4ca1-87d1-9cf7bcbfc834,,
3a42431b-dcb0-4064-875f-e51cd61694e0,,
11a0a0a0-002c-4244-88de-a2a238dc0c7b,,Issue not resolved 
33ba1642-c546-4c87-9a27-70918cda4b68,,
87cc0213-998d-4471-b7a7-91b67c6f4c8e,,
d088add9-bf16-47f3-a4c7-59b2d20e6ee7,,Nice ??
30f2b8ac-3706-482e-b8af-284828a055bb,,Seller ko boliye product achha  .... Please Shopzilla 
b00f8dcd-b2af-41a1-a5e7-65c91dd3f879,,Very nice work
b4b9bf6b-c6a5-4564-a7ed-401c9a5e4cfe,,Unhappy 
4dd25247-b72a-4355-8bd4-80c1fa498d45,,???? ??? ???? ????? ???
edbedbb6-77ed-4bf1-92ea-98af3957b0d7,,
2c87e889-eb51-4eec-a398-7a2736a541f8,,NYC 
374ff23d-abd0-4fd9-839c-6061edd67094,,
e9209113-e470-491a-a81a-33396e7365f8,,Confirm the product is non defective ..after that go for delivery ??
3da2aec2-ce5e-4747-99b0-e908cbad2bc2,,Happy 
0d769d6f-7b6a-4e86-aeeb-d4c486ba750c,,
e30bb8bf-1ba5-46f8-84e8-c636010ca5c6,,Good behavior nd talking 
29b83da7-11e6-413f-ab7b-ac617335aa74,,Please develop delivery partner packing of products. 
695ca475-f257-41d2-bf4b-3a5075ef9396,,
a2828d00-ca48-4b8f-bcd7-667d0a0ef991,,
0ca86c34-9819-450e-9d2b-3131991aa063,,
1a221cc4-676a-429c-a29c-a8b3efce2082,,
a3e1ac7a-1a31-4a34-8f65-40a549befcea,,
b8516e80-78da-475a-9a0f-21df5d092fa4,,
91d8c192-da64-494e-a70b-da1e7f628c3b,,
8edcbb37-ce96-405c-90cb-836fc0b8bd8d,,
8c6ff3ff-68b5-4e6f-9f70-865c9bb9fb75,,
1fc60ae8-c40d-4b38-89cf-79dff08e674c,,Good
173633dc-7730-4d12-9d51-2707f6394b3f,NEEMRANA,Good response
b1c80290-7234-418b-b96b-44a883a3b6ee,,
594f6072-a72f-4e32-b658-9c0f357dddaf,,
1be4b6f7-c1c1-4081-bf38-d7e52e1973f2,,Very good 
0d9c5b74-57f2-4795-a402-15a39bae85da,,Thanks ????
250916aa-2f36-4c7c-9b99-9c0a79238dbb,,
062495a2-04c9-4e7f-96b5-33dc742e48d9,,Call cut Diya hai me police complaint  
998bd791-df08-447e-9b40-b4a12e5a0206,SASARA,
d0b5c39b-489e-4d0f-9cb4-ef701f111826,,
5223509f-d437-4e71-b192-538d0665d303,,
00930466-7388-444b-bfc1-4271fbd94a43,,
04151601-935c-4cf2-a162-e51282f812f9,BETIA,Worst experience since last 5 or 6 purchase this time I m going to consumer form.
831c75bd-8b9c-43a6-84d6-428fad675743,,Very good 
4033ac3e-08ec-457b-889d-625cbf5d57c2,,
0dd05634-e184-4a0d-936c-7aca176ce4c1,,
4813eca3-7d98-4bae-89aa-bd4054752e74,JAMNAGAR,very good service
cea63374-6756-403a-a84a-1857858529e6,THANE,
44c58733-2087-4753-9c5c-4547289a4b14,,
39a4fb7e-02f9-4d3d-9035-539759e85cd6,,
6c0bdf54-5ad0-47a1-97d3-7f505b68be23,,My issue is not resolved 
deb6f803-19d7-4a6f-ab1f-4335c81074dc,,
bc7cf509-37ff-4ed1-a98e-412150d4e6fa,,
069f2840-8f1d-4181-98d8-be73d68198a3,,
7644e848-7044-4d95-9e1d-556df3cacf39,,
5c735623-ad40-4344-841b-bb23aa52ff50,,
77b9a729-e8e8-4130-bf15-3780fa66ebfe,,
76057505-100c-4682-b7ea-92200450e1f3,,Very nice 
e63bfb9a-d5d3-48ab-bc3b-236fc8d6ed57,,"Please introduce email service for reaching out to the customer care team.  The floor cloth drying stand was handed over to your delivery person. But communication has not been received. Such system should be in place, please. Thanks to all of you for accepting the return request .All the best to all of you.??"
04611775-636a-4efc-b2b5-7629521630a1,,
5e3cf9e4-7296-48a6-8694-dca8d73664b2,,Very excellent jobe
6ffd00ea-2c07-4c7f-92aa-8a052428e39a,,
bf8e334c-e5a5-4734-a172-4a93706d5131,,
d5498006-d62a-46ad-8252-7eb8ee035eda,JABALPUR,
f5e8422d-bb1d-4af5-95b6-edbe36edceb9,,Nice costomer care
99a6d8ad-415b-40f2-93c7-4f6baad653f0,,
8b991f1c-402a-494d-b945-baca9a546e8f,,
722644b1-4253-41a0-87b9-2a4cefd4037e,,
ee9dadfd-c762-4cef-8345-de7e3a4d56a6,,
bd337c97-f595-4314-ac86-85a4283bb625,,
3be5b242-fe2b-4ed6-8b19-4e7910123b6c,,Thank you
5f035a81-5dea-4daf-bec5-8d03079de0ab,,
67afba26-2092-4747-8624-c15f15f48d46,,
3813cf50-8a37-4d97-8178-45857a7a5be1,,
00627439-f651-4994-a55b-c77b8775eca2,,Provide solution and mail it to me
5b43a83a-cfb0-4893-8276-525392810d22,,Good 
5e56998f-97db-438a-a34d-f2ba1468f723,,
39767130-c687-417a-8340-45c2f17ec4a8,,What 
698e5e2c-0ada-4f58-8ddb-2ad2afa1f368,,Thank you so much ????
2ad897e0-2a55-4849-8ef3-a723e8b2d094,,May phone is not charging properly they are me to same advance so it is don as 
c65ebb14-8555-467a-955e-27e3a15db672,,Fraud seller 
bf3ba72f-39ec-4062-9959-c7de0876b0d1,,
8661b0a9-b992-489a-bc69-1822449671b7,,
d95f9f20-2090-4477-bc32-f37c71b1604e,,
c6fa0fbd-5a45-4cd3-a729-2eeac1dca7f7,,
50e03443-8a24-4269-8d0e-50474b3546dc,,
f403e1de-afce-4b27-b48b-ca02e705fc6d,,JEEVES TECH CLOSING THE ISSUE WITHOUT SHOWING UP / SUBMITTING THE FALSE REPORT.
a8f09e79-6e04-4bb6-8580-0bffbdb1fdb5,HALDIBARI,
55a86123-53ad-4e0d-a978-3b23c8f1c164,PETLAD,
0f7336b5-0df1-4e01-82c5-1d8ce52ab969,,
66e018a9-0d7d-4603-9e1f-3fd91906eb4a,,
620e11f0-7ee5-4a99-8b63-6500f0a591d1,,
679d78eb-169d-4506-a933-a8c472ceec72,,Very good 
3e6b9f24-5fac-4ea5-80cf-c319af977b7f,,
253b01b2-211d-433f-8690-f0beaff36baa,,Very helpful
14dea7fa-951a-4ac4-bfab-be4420225ec0,,
b3b04266-396e-4bc9-8d91-e5146e9dc02e,,
59690758-e4e9-4a90-86e8-a682cbf3452f,,
bd835b55-8ac6-4925-9c14-10908d507fbe,,
2a8d28db-69fa-43f1-943e-73abd67bdace,,
bc705841-8240-4cc8-be79-81a745f55973,,
094b9581-d48d-4cd8-936e-34588e36acce,,
7d6a3787-de63-45f8-8465-f5a3cb4ced9f,JHARSUGUDA,
057d9d33-0101-408a-84d4-81330dfcc5f0,FAIZABAD,
ff927276-a7b5-4d32-86cf-a326f2a05faf,,No comments 
0487bdd8-b2cb-417c-8ba3-d46030e52137,,Return issue product not working 
71d78fee-385d-436b-8f3a-f6cceb2e5233,,
4bff9cf2-72ae-4d8b-81f9-7cbcc66f8acb,,Everything is good
a39eb7d1-2d5d-474e-b155-f2015163f740,,My problem is not solved 
c73340f5-7a05-4bec-b482-377ee8433ce1,,
1cbe14b3-f271-4ba6-ae7a-f6ded421f2c6,,I received wrong product and i want replacement but replace option is not available in your app
5ad0e855-2e98-475f-990c-d6b4b6a411fb,,Use of super coin 
779c0a4a-3dc7-414f-b75b-0f8bc4a6e955,,
d94c35fa-ba5a-47ea-8392-7c9750b4c454,,Nice
31f76d9c-ff5d-4329-b0d6-af5c6dcbe0e7,,
6663db32-d96a-431c-911a-868a7fe146e5,,Good service im very happy 
83c349c3-ada1-41bd-b890-0bd76013170e,Laksar,
0a594c82-aa26-4de1-b6fb-582956ae8bf4,GUWAHATI,
471d6b85-a503-428a-adb9-09829c6e711f,,Make sure that no return policy product should be good in quality and auantity
9cb25ab3-5e7d-48f5-9f4a-397a8c13571a,,
a9c51ffb-15b6-4bb6-b5e2-e1a6837c6867,,
43570290-bb54-4a30-b4f3-7d953cb5b4b0,,
0c59d3b1-ecea-4e0c-8899-0ffea728fb4b,,
6155d965-df6f-4221-be2e-fea4bce15a6e,,
b86b7bbc-e9de-4d1a-a813-f7d9cd40f5cb,,Good communication
ecb2a7d0-c061-488e-af28-80ec46958bff,,
5cd25272-842e-48c0-a0d7-0c9f1c4c9851,,
540872c9-a8b7-4f3d-b114-15ccfd1f80d1,,
7c2dc602-58c1-4838-b034-d60ee207ccff,,Very good skills 
1cca0775-8982-4dee-9363-ffe474abfa73,,
59fe5bc7-bffc-45e1-8c44-adfc56cfc8b3,,
20f90407-520b-4185-bdf6-23c3a02fb988,,
5472069f-e7fd-4899-8252-f53327b9d5b4,,
57735493-79be-44d4-8235-5a41cb19e38e,,If I didn\u2019t get resolution.i will highlight this to on ur social medias.i have all the proof 
2f05b860-21fe-46cf-b5d5-9272dfecc46f,,Very bad item and very bad experience 
488d5782-3938-4858-92cb-27a3267d461d,JALNA,Thanks for guide nice guide 
337b3b0c-fa74-4cb1-85d6-91754f4d9bf1,,Good person 
41dd01f5-1ccf-49b3-9f1a-acacdea8372f,,
f306a42d-4a54-4551-bf00-31349845aff4,,
9915ee58-e88c-42d3-b52f-f9415319192c,,
b37462c4-0af2-4f17-a923-229ef74e8fb5,,Caller understanding is good
85a2231f-b0c1-4f5f-b18e-35364e8f14ac,,
297d9866-24c5-47fa-aa85-6d8d52577c4b,,
60938244-af4f-4a20-9f47-4b914f9c8693,,
e8dd867d-6463-450f-b4f1-8425efe71257,,Good 
ca0298fe-85a6-4a6a-9268-d618a7cedff4,,
42b3f5af-8f56-4fcc-bca5-b370f536ed99,,
437291ec-1286-4ff9-b11b-58ca749226f1,RAJOURI,Fast delivery 
2742e545-f532-440c-ad71-1d966388f097,,Rather then customer service..if the logistics reach out needs to be improved...everytime a customer calls the logistics number which we recieve through a sms it says busy
358bd62c-cb59-434e-8a41-766e4638402d,,
14228154-ba9e-401e-a909-eaeeab30ae93,,Wishmaster doing poor
fff6a638-f46d-48b5-b3fc-3f7c45214cb9,,
67d61ad7-bf4d-46a9-86c0-08245cf77de1,,
fe408cd8-5009-4486-8179-0f3cfa745831,,Goog
79fe5270-f416-4a5c-b63e-46831bbc35ad,,
9dd36675-ac49-40fe-a4d6-94891871dd12,,Very nice product 
b71aac63-3b13-4d22-89bf-b58ff67d81a2,,
855dcbb1-a9ef-4a6f-a5bc-f3ecbc2f18c7,,
53688992-8840-4046-8942-ce2d28fa0511,,
3fd935c2-b8f2-4eec-810b-2afa2868ada8,,
ce5095fc-aca6-4140-9649-b6fce734be27,,Your delivery agent very bad 3 time oder item without my permission canceled 10 kg weights no delivery saying I am very Disappointed
76571134-9cc5-4d8e-8155-f924d7ba1f38,,
583b4735-8be9-4a55-9a38-5562bc2c4e8f,,
cb6468f2-d301-4eab-bdf7-67881d1e19aa,,
5ad24bec-a562-4221-8d6d-86a99cfd0e35,,
b29661db-f37b-4da0-8c17-542bda4da67f,,
261b1675-1772-40cb-be07-99a0e64844dd,,
175a60e6-744c-43a4-9b32-3ad023ff008c,,
6c40e9e4-9cf5-4585-957d-d660dd5c66f3,,
51e05669-81df-43f6-b2fe-344d7d0e9b1d,,
a19aae43-9f10-48f0-b279-a6b7566e60c8,,????????????
494bed7d-e30c-4a1c-8394-bfcdc4e656da,,
e2d7d36b-7485-4ee6-83ac-a96747c8ea61,,Thanks
2d8442a6-dc5d-4338-9d0a-83ffdfe4d1f1,HYDERABAD,
e3e97d7c-5a04-4b0c-a6b9-d6a1cd79f4f6,,
ab8589e3-43b2-4299-937a-1615fe6bdab9,,Excellent 
70008a8e-7d4e-4968-85c0-f87095ad1815,,
fddb68ab-0301-42db-a6d9-e547a0bf36b0,,Please make possible to return damaged and differenf items even on items with no-return policy....
d58b58f8-1219-495a-94d8-e554a502b54d,,
4907c3a6-88cd-45d2-95fe-99cdf94f413f,MADHEPURA,????
d99b53b6-1c58-4f49-9111-cd9d4045ac34,,
ff6a0073-a9cb-4d15-aec0-ee811f23fbe2,,
b1aa7750-26b7-401b-86a7-1c8928aa5fa2,,
d696516b-2037-46b9-9563-e6b86a40479d,,
331a87fc-6de3-45ba-b570-fdf004cc8e54,,Get team who understands issues and resolves. Pls call other online companies and you will know what   talking. The guys can't speak customer language and after 20+ minutes on call there was no solution. Wish you all the best 
732fafe5-6193-401f-bbeb-9a53d39cde24,,
25e76361-1a20-414a-b6ca-13e1f0b0de8f,,
a71772c5-2166-4fe0-bf96-dd5d58b81c2a,,
240b0120-03f0-467d-b3cd-53be80326002,DHAKA,Si nice customer service 
779db8dc-7355-4c06-8cc6-d5eb66ed3dd9,HYDERABAD,
03101bc1-fa77-431c-bbdd-1d3d2dc33d69,,Thankyou 
a020f2b3-7b8d-458b-9997-41a166a96d75,,
e0293b08-e43b-4b5b-9507-24cfe314c7a2,,Customer suport executive rute language 
12acb1af-8e86-43ef-ae84-62227f0fcdf2,,
eeb74539-a9c4-4fca-a2f1-8fabe28efeb1,,
806fe03c-4a86-495f-b90e-c35aa2754707,SARDULGARH,
ac00fb35-5c56-4d8a-8bbf-8fe83bcb6805,,
5ba23904-bff5-4345-87b3-7d1aa5f1df2a,,Thanks
4932c01f-a4a9-41df-8bd3-0980c9cd1d03,,
e4aae05d-14a7-412d-b284-2fc3d00a1e73,,
b6b2e546-b5fb-40ce-be9e-28bd55da3882,,
4271d626-beba-4c0d-8690-f585c1d6776d,,Very bad 
d900b65e-994f-4ff7-9eed-bb9502c8206c,,
960b724e-bf45-4ffc-9f1e-b6e91a199abd,,Increase options of return and ask the delivery person to do open box delivery even if the customer doesn't ask
21c0391a-08ef-4dc3-9cb4-920544b685c0,,Good 
e98a23fd-b862-488f-9d24-c008519000aa,,
be8369da-9b7b-4a3b-8a14-8ed7ae943e40,,
0185e07e-58b2-4c27-bfab-3bdef4682dcf,,
5ac5ca2c-23bf-49a1-afec-2b0bc5768ab6,,
48d688f5-2ee5-40e1-b3a2-8531a108a9fd,,When we going to purchase the product please Mention area wise product service centre number or address it's easy to buy the product 
301c24a7-4fe1-4b55-9d22-260ebe80447e,,
48a3da55-7202-4dd0-a1a1-9e3bb380a3be,,
989326e3-09d3-4a9f-b84f-c8fa97472d0f,,
b0be2cd2-803b-44e9-ae35-b16ba80b4bc6,,
4a7006a1-26f5-4751-a1c9-8b49f633497f,,
07a9266e-0841-4d2e-9fa3-4a64de3b47b1,,
bc2ef9a9-45ad-44aa-a6c6-1ee9356a0824,,Over all good
0ed6c776-752e-46a0-9e48-63c41b481662,,
7cf99897-c4ec-4f44-b930-069d508230bf,,Good 
1b8f6c46-fe25-4451-a082-6595db8a6318,,Very nice ??
d18285c1-6840-4f19-8de3-178a2965cf4c,,
1431b56d-d082-471a-9746-affac1f7b18b,,Good ??
1ec0667a-c72c-4ec8-ba9d-e2ba62664473,PATIALA,"Very Good customer care executive, so soft spoken, Good response. .."
c0416c70-b609-4724-a871-77d8eaa949da,DARBHANGA,
c3b3979d-6e78-4103-82ad-880e83c3fa7b,,
eb122c67-9f25-4810-a609-50428b225abc,,Yo can ban fraud Shopkeeper and low quality products who are selling they used to do what they want with the price of their products 
2391dc11-035c-405b-857f-df70e59a5742,,
65fdc308-7391-4c21-b24a-6b8c8e476c61,,
1138a0a2-8c1d-4c8e-82a7-1507d754125f,,Nice
8ba68ad7-8063-4e6c-aecf-e6308cfb09d6,,
794b2dbb-2535-42da-97f2-ee9a539b9344,,
fd7b8f21-f405-4a3b-8dbb-069c796be9b2,,
b9cd72b6-1748-455d-bb5d-0fd5b7610f2e,,
7065cec6-73af-49da-8ec1-e926dcab7d6a,,"Customer care does not get phone.  You guys make it easy.  Called customer care.  Customer's problem can be resolved as soon as possible.  Chat automatically goes to AI itself.  You do this, immediately call the customer care, make it easy for the customer, thank you so much!"
5dd5d224-a942-4b23-8c30-8b291510f92e,,
01454c26-3b80-4851-8326-017beafbc81a,,
06e7d5fa-28ea-4e5c-a42e-84bdfae4a651,,Very nice ????
4c1b2eac-6513-45ed-a727-f7932ab543b0,,Communication is good resolve problem is also good
33bf3abf-4e66-48e8-9860-72c9ff6fe83f,,
abbe5c22-1165-4351-a7b1-3ab35b9f84b6,RANCHI,
cacde6d5-96ae-4bed-9957-ed4008ff324f,INDORE,
f8888a7e-4a3e-4548-8956-21ae8e668bb7,,All are superb ????????
a77c3650-81e9-48bb-a7d9-34e7dd16387c,,
e7634b39-67ae-4891-8ad0-0de4f2f2cf29,GURGAON,Nill
88c0dfa6-e654-4db8-9ccb-1c78da3f81c9,,
178c37c4-962a-4f5c-8788-e9d473276513,,
e08fa4c6-b2f1-4d4f-a961-906c3a99849a,,Bewakuf
f0c1f586-5cc1-444c-84ba-837663c0f4d6,,
0ea4a54a-a9f7-4140-a3cb-538a6e09784b,MUMBAI,
1cb4b5fe-3ec1-496d-9019-7e3d8b0f5f11,,i am satisfied with Shopzilla team that listen my problem pls also solve my problem to give me my wish size product 
07a809d5-1a8e-4ad9-8b91-8e5fd0b861a0,,
ceb624fa-1cce-4cc8-8c8b-91d8f06aff13,,
50594881-95d5-4297-b5e5-e8ce01f20a5d,,
c1ac0581-4a6b-4fe7-9d6a-1c90a770760e,NASHIK,
47469d09-6171-45a3-ae9e-029c5a9c3cdb,,Make options of replacement with other products. example I bought a product of x brand and it's not good then there will be an option of replacement with other product or upgraded product. 
37ab821c-de70-48f3-a48f-ccd178fac251,,
ba333419-9b9f-417e-8b89-f4cae3112db3,,
4d436aee-2644-4b1b-9a64-c65d085ed8c5,,Tq
a8f0bd2c-7863-498c-a9a4-25b352e60645,BIKANER,Good 
a5973054-8095-470d-a610-958cbf713738,,I am facing issues with delivery ?? of the product. When I track the order it seems will deliver same time but I have received a message that delivery will take time to ship
61875b8b-0e2c-460e-a6ea-5e386f6babb7,,
67a1055a-8a9a-44b9-8dc6-cea7a4728239,,
ff0da38e-cf32-4217-9363-99f10449c452,,So happy 
8dfa536e-7658-48e3-9fb4-6398e915cdbf,,
076cf041-ce32-44c1-b18d-c16de73ec7d1,,
1ccec1a2-f847-4319-8a13-8d754ffdcee9,,
1b0bb2fc-caab-41ed-8e3e-5a83012d8732,,
30f32715-0c66-4c89-b014-bbdd18f962c3,,
1ba68f02-854c-4bb8-a536-1282af9919db,,
a571f012-2e82-47ba-b849-57472248fc82,,
17536da0-a562-445c-845d-0346c4eea229,,
30676e6a-2a89-474a-8e16-9b03aa4a0486,PIPALKOTI,
11c27be1-d119-4ed2-ad19-091bd9872dd4,VARANASI,
2e71e467-3815-4aad-aa26-34fc7dd9026c,,
cb5ea9c7-4395-4cce-9955-40db6b3203a5,,
f78db50c-20c0-41df-8088-1968a0b0fae0,,Good 
70a794fb-a515-49a5-89b7-af519223ef9b,DARBHANGA,
1273ec6a-6bb8-432d-8254-03e7d2bd6d00,,Very Happy 
e6d45f3d-7ed3-4b0f-bcb5-9e452b3c7208,,
a5c2e8c4-b5c9-4569-844f-186dc3fc20fc,,
